@RELATION pac-man
@ATTRIBUTE width NUMERIC
@ATTRIBUTE height NUMERIC
@ATTRIBUTE pacmanPosition STRING
@ATTRIBUTE legalPacmanActions STRING
@ATTRIBUTE direction STRING
@ATTRIBUTE numAgents NUMERIC
@ATTRIBUTE livingGhosts NUMERIC
@ATTRIBUTE ghostPositions STRING
@ATTRIBUTE ghostDirections STRING
@ATTRIBUTE ghostDistances NUMERIC
@ATTRIBUTE numFood NUMERIC
@ATTRIBUTE nearestFood STRING
@ATTRIBUTE score NUMERIC
@ATTRIBUTE action STRING
@DATA
20,13,(1, 11),['Stop', 'East', 'South'],Stop,4,[False, True, True, True, True],[(6, 5), (6, 9), (8, 11), (14, 6)],['Stop', 'Stop', 'Stop', 'Stop'],[11, 7, 7, 18],2,14,-1,Stop
20,13,(1, 11),['Stop', 'East', 'South'],Stop,4,[False, True, True, True, True],[(6, 4), (6, 10), (9, 11), (14, 5)],['South', 'North', 'East', 'South'],[12, 6, 8, 19],2,14,-2,Stop
20,13,(1, 11),['Stop', 'East', 'South'],Stop,4,[False, True, True, True, True],[(6, 3), (6, 9), (9, 11), (13, 5)],['South', 'South', 'East', 'West'],[13, 7, 8, 18],2,14,-3,Stop
20,13,(1, 11),['Stop', 'East', 'South'],Stop,4,[False, True, True, True, True],[(5, 3), (6, 8), (8, 11), (14, 5)],['West', 'South', 'West', 'East'],[12, 8, 7, 19],2,14,-4,Stop
20,13,(1, 11),['Stop', 'East', 'South'],Stop,4,[False, True, True, True, True],[(5, 4), (7, 8), (8, 11), (14, 4)],['North', 'East', 'West', 'South'],[11, 9, 7, 20],2,14,-5,Stop
20,13,(2, 11),['West', 'Stop', 'East'],East,4,[False, True, True, True, True],[(4, 4), (8, 8), (9, 11), (15, 4)],['West', 'East', 'East', 'East'],[9, 9, 7, 20],2,13,-6,East
20,13,(3, 11),['West', 'Stop', 'East'],East,4,[False, True, True, True, True],[(4, 4), (8, 8), (8, 11), (15, 5)],['West', 'East', 'West', 'North'],[8, 8, 5, 18],2,12,-7,East
20,13,(4, 11),['West', 'Stop', 'East'],East,4,[False, True, True, True, True],[(5, 4), (8, 9), (9, 11), (15, 5)],['East', 'North', 'East', 'North'],[8, 6, 5, 17],2,11,-8,East
20,13,(5, 11),['West', 'Stop', 'East', 'South'],East,4,[False, True, True, True, True],[(5, 3), (8, 9), (10, 11), (15, 5)],['South', 'North', 'East', 'North'],[8, 5, 5, 16],2,10,-9,East
20,13,(6, 11),['West', 'Stop', 'East', 'South'],East,4,[False, True, True, True, True],[(6, 3), (7, 9), (10, 11), (14, 5)],['East', 'West', 'East', 'West'],[8, 3, 4, 14],2,9,-10,East
20,13,(7, 11),['West', 'Stop', 'East'],East,4,[False, True, True, True, True],[(6, 4), (7, 8), (10, 10), (13, 5)],['North', 'South', 'South', 'West'],[8, 3, 4, 12],2,8,-11,East
20,13,(8, 11),['West', 'Stop', 'East'],East,4,[False, True, True, True, True],[(6, 3), (7, 8), (10, 11), (13, 5)],['South', 'South', 'North', 'West'],[10, 4, 2, 11],2,7,-12,East
20,13,(9, 11),['West', 'Stop', 'East'],East,4,[False, True, True, True, True],[(6, 4), (7, 9), (11, 11), (14, 5)],['North', 'North', 'East', 'East'],[10, 4, 2, 11],2,6,-13,East
20,13,(10, 11),['West', 'Stop', 'East', 'South'],East,4,[False, True, True, True, True],[(6, 3), (8, 9), (11, 11), (14, 4)],['South', 'East', 'East', 'South'],[12, 4, 1, 11],2,5,-14,East
20,13,(11, 11),['West', 'Stop', 'East', 'South'],East,4,[False, True, True, True, True],[(7, 3), (8, 9), (11, 10), (14, 4)],['East', 'East', 'South', 'South'],[12, 5, 1, 10],2,4,-15,East
20,13,(11, 10),['West', 'Stop', 'North', 'South'],South,4,[False, True, True, False, True],[(7, 3), (7, 9), (11, 10), (14, 5)],['East', 'West', 'Stop', 'North'],[11, 5, None, 8],2,3,184,South
20,13,(11, 9),['West', 'Stop', 'East', 'North'],South,4,[False, True, True, False, True],[(8, 3), (7, 9), (5, 1), (14, 4)],['East', 'West', 'Stop', 'South'],[9, 4, None, 8],2,4,183,Stop
20,13,(10, 9),['West', 'Stop', 'East', 'North', 'South'],West,4,[False, True, True, False, True],[(8, 3), (7, 9), (5, 1), (15, 4)],['East', 'West', 'Stop', 'East'],[8, 3, None, 10],2,3,182,West
20,13,(9, 9),['West', 'Stop', 'East', 'South'],West,4,[False, True, True, False, True],[(8, 3), (7, 8), (5, 1), (15, 4)],['East', 'South', 'Stop', 'East'],[7, 3, None, 11],2,4,181,West
20,13,(8, 9),['West', 'Stop', 'East', 'South'],West,4,[False, True, True, False, True],[(7, 3), (7, 9), (5, 1), (15, 4)],['West', 'North', 'Stop', 'East'],[7, 1, None, 12],2,5,180,West
20,13,(7, 9),['West', 'Stop', 'East', 'South'],West,4,[False, True, False, False, True],[(7, 3), (3, 1), (5, 1), (14, 4)],['West', 'Stop', 'Stop', 'West'],[6, None, None, 12],2,6,379,West
20,13,(6, 9),['West', 'Stop', 'East', 'North', 'South'],West,4,[False, True, False, False, True],[(7, 4), (3, 1), (5, 1), (14, 3)],['North', 'Stop', 'Stop', 'South'],[6, None, None, 14],2,7,378,West
20,13,(5, 9),['West', 'Stop', 'East', 'North', 'South'],West,4,[False, True, False, False, True],[(8, 4), (3, 1), (5, 1), (14, 4)],['East', 'Stop', 'Stop', 'North'],[8, None, None, 14],2,8,377,West
20,13,(5, 8),['West', 'Stop', 'East', 'North', 'South'],South,4,[False, True, False, False, True],[(9, 4), (3, 1), (5, 1), (14, 3)],['East', 'Stop', 'Stop', 'South'],[8, None, None, 14],2,7,376,South
20,13,(6, 8),['West', 'Stop', 'East', 'North', 'South'],East,4,[False, True, False, False, True],[(10, 4), (3, 1), (5, 1), (14, 4)],['East', 'Stop', 'Stop', 'North'],[8, None, None, 12],2,6,375,East
20,13,(7, 8),['West', 'Stop', 'East', 'North', 'South'],East,4,[False, True, False, False, True],[(10, 3), (3, 1), (5, 1), (14, 3)],['South', 'Stop', 'Stop', 'South'],[8, None, None, 12],2,5,374,East
20,13,(8, 8),['West', 'Stop', 'East', 'North', 'South'],East,4,[False, True, False, False, True],[(11, 3), (3, 1), (5, 1), (15, 3)],['East', 'Stop', 'Stop', 'East'],[8, None, None, 12],2,4,373,East
20,13,(9, 8),['West', 'Stop', 'East', 'North', 'South'],East,4,[False, True, False, False, True],[(10, 3), (3, 1), (5, 1), (16, 3)],['West', 'Stop', 'Stop', 'East'],[6, None, None, 12],2,3,372,East
20,13,(10, 8),['West', 'Stop', 'North', 'South'],East,4,[False, True, False, False, True],[(9, 3), (3, 1), (5, 1), (16, 4)],['West', 'Stop', 'Stop', 'North'],[6, None, None, 10],2,2,371,Stop
20,13,(10, 7),['West', 'Stop', 'North', 'South'],South,4,[False, True, False, False, True],[(9, 4), (3, 1), (5, 1), (16, 3)],['North', 'Stop', 'Stop', 'South'],[4, None, None, 10],2,1,370,South
20,13,(10, 6),['West', 'Stop', 'North', 'South'],South,4,[False, True, False, False, True],[(9, 5), (3, 1), (5, 1), (17, 3)],['North', 'Stop', 'Stop', 'East'],[2, None, None, 10],1,8,469,South
20,13,(10, 5),['West', 'Stop', 'East', 'North', 'South'],South,4,[False, True, False, False, True],[(9, 6), (3, 1), (5, 1), (17, 3)],['North', 'Stop', 'Stop', 'East'],[2, None, None, 9],1,9,468,South
20,13,(9, 5),['West', 'Stop', 'East', 'North', 'South'],West,4,[False, True, False, False, True],[(10, 6), (3, 1), (5, 1), (17, 3)],['East', 'Stop', 'Stop', 'East'],[2, None, None, 10],1,10,467,West
20,13,(9, 6),['West', 'Stop', 'East', 'North', 'South'],North,4,[False, True, False, False, True],[(10, 5), (3, 1), (5, 1), (17, 4)],['South', 'Stop', 'Stop', 'North'],[2, None, None, 10],1,9,466,North
20,13,(10, 6),['West', 'Stop', 'North', 'South'],East,4,[False, True, False, False, True],[(10, 4), (3, 1), (5, 1), (18, 4)],['South', 'Stop', 'Stop', 'East'],[2, None, None, 10],1,8,465,Stop
20,13,(10, 5),['West', 'Stop', 'East', 'North', 'South'],South,4,[False, True, False, False, True],[(9, 4), (3, 1), (5, 1), (18, 5)],['West', 'Stop', 'Stop', 'North'],[2, None, None, 8],1,9,464,South
20,13,(10, 4),['West', 'Stop', 'East', 'North', 'South'],South,4,[False, True, False, False, True],[(8, 4), (3, 1), (5, 1), (18, 4)],['West', 'Stop', 'Stop', 'South'],[2, None, None, 8],1,10,463,South
20,13,(9, 4),['West', 'Stop', 'East', 'North', 'South'],West,4,[False, True, False, False, True],[(8, 5), (3, 1), (5, 1), (18, 3)],['North', 'Stop', 'Stop', 'South'],[2, None, None, 10],1,11,462,West
20,13,(8, 4),['West', 'Stop', 'East', 'North', 'South'],West,4,[False, True, False, False, True],[(9, 5), (3, 1), (5, 1), (18, 4)],['East', 'Stop', 'Stop', 'North'],[2, None, None, 10],1,12,461,West
20,13,(8, 5),['West', 'Stop', 'East', 'North', 'South'],North,4,[False, True, False, False, True],[(9, 5), (3, 1), (5, 1), (18, 3)],['East', 'Stop', 'Stop', 'South'],[1, None, None, 12],1,11,460,East
20,13,(8, 4),['West', 'Stop', 'East', 'North', 'South'],South,4,[False, False, False, False, True],[(1, 1), (3, 1), (5, 1), (18, 4)],['Stop', 'Stop', 'Stop', 'North'],[None, None, None, 10],1,12,659,East
20,13,(9, 4),['West', 'Stop', 'East', 'North', 'South'],East,4,[False, False, False, False, True],[(1, 1), (3, 1), (5, 1), (18, 3)],['Stop', 'Stop', 'Stop', 'South'],[None, None, None, 10],1,11,658,East
20,13,(10, 4),['West', 'Stop', 'East', 'North', 'South'],East,4,[False, False, False, False, True],[(1, 1), (3, 1), (5, 1), (17, 3)],['Stop', 'Stop', 'Stop', 'West'],[None, None, None, 8],1,10,657,East
20,13,(11, 4),['West', 'Stop', 'North', 'South'],East,4,[False, False, False, False, True],[(1, 1), (3, 1), (5, 1), (17, 4)],['Stop', 'Stop', 'Stop', 'North'],[None, None, None, 6],1,9,656,Stop
20,13,(11, 5),['West', 'Stop', 'East', 'South'],North,4,[False, False, False, False, True],[(1, 1), (3, 1), (5, 1), (18, 4)],['Stop', 'Stop', 'Stop', 'East'],[None, None, None, 8],1,8,655,Stop
20,13,(12, 5),['West', 'Stop', 'East'],East,4,[False, False, False, False, True],[(1, 1), (3, 1), (5, 1), (18, 4)],['Stop', 'Stop', 'Stop', 'East'],[None, None, None, 7],1,7,654,East
20,13,(13, 5),['West', 'Stop', 'East', 'South'],East,4,[False, False, False, False, True],[(1, 1), (3, 1), (5, 1), (18, 5)],['Stop', 'Stop', 'Stop', 'North'],[None, None, None, 5],1,6,653,East
20,13,(14, 5),['West', 'Stop', 'East', 'North', 'South'],East,4,[False, False, False, False, True],[(1, 1), (3, 1), (5, 1), (18, 5)],['Stop', 'Stop', 'Stop', 'North'],[None, None, None, 4],1,5,652,East
20,13,(14, 6),['Stop', 'North', 'South'],North,4,[False, False, False, False, True],[(1, 1), (3, 1), (5, 1), (17, 5)],['Stop', 'Stop', 'Stop', 'West'],[None, None, None, 4],1,4,651,North
20,13,(14, 7),['West', 'Stop', 'East', 'North', 'South'],North,4,[False, False, False, False, True],[(1, 1), (3, 1), (5, 1), (16, 5)],['Stop', 'Stop', 'Stop', 'West'],[None, None, None, 4],1,3,650,North
20,13,(14, 8),['West', 'Stop', 'East', 'North', 'South'],North,4,[False, False, False, False, True],[(1, 1), (3, 1), (5, 1), (16, 4)],['Stop', 'Stop', 'Stop', 'South'],[None, None, None, 6],1,2,649,North
20,13,(14, 9),['West', 'Stop', 'East', 'North', 'South'],North,4,[False, False, False, False, True],[(1, 1), (3, 1), (5, 1), (16, 3)],['Stop', 'Stop', 'Stop', 'South'],[None, None, None, 8],1,1,648,North
20,13,(14, 10),['Stop', 'North', 'South'],North,4,[False, False, False, False, True],[(1, 1), (3, 1), (5, 1), (17, 3)],['Stop', 'Stop', 'Stop', 'East'],[None, None, None, 10],0,None,747,North
20,13,(14, 9),['West', 'Stop', 'East', 'North', 'South'],South,4,[False, False, False, False, True],[(1, 1), (3, 1), (5, 1), (17, 4)],['Stop', 'Stop', 'Stop', 'North'],[None, None, None, 8],0,None,746,South
20,13,(14, 8),['West', 'Stop', 'East', 'North', 'South'],South,4,[False, False, False, False, True],[(1, 1), (3, 1), (5, 1), (16, 4)],['Stop', 'Stop', 'Stop', 'West'],[None, None, None, 6],0,None,745,South
